timestamp,elapsed_ms,session,event,payload
2026-09-10T15:23:09,48,lesson-9eac-1789033989,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 2, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T15:23:09,49,lesson-9eac-1789033989,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 2, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T15:23:09,49,lesson-9eac-1789033989,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T15:23:09,49,lesson-9eac-1789033989,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T15:23:12,2908,lesson-9eac-1789033989,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 9, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:23:12,2908,lesson-9eac-1789033989,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 9, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:23:12,2908,lesson-9eac-1789033989,vad_start,"{""turn"": 1, ""stop_ms"": 0.29, ""cursor"": {""turn_id"": 0, ""words_heard"": 9, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:23:12,2908,lesson-9eac-1789033989,vad_start,"{""turn"": 1, ""stop_ms"": 0.29, ""cursor"": {""turn_id"": 0, ""words_heard"": 9, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:23:13,4253,lesson-9eac-1789033989,transcript,"{""text"": ""English."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.84, ""whisper_ms"": 502, ""cursor"": {""word_index"": 9}, ""since_vad_start_ms"": 1345}"
2026-09-10T15:23:13,4253,lesson-9eac-1789033989,transcript,"{""text"": ""English."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.84, ""whisper_ms"": 502, ""cursor"": {""word_index"": 9}, ""since_vad_start_ms"": 1345}"
2026-09-10T15:23:13,4259,lesson-9eac-1789033989,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-10T15:23:13,4260,lesson-9eac-1789033989,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-10T15:23:13,4270,lesson-9eac-1789033989,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 1, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T15:23:13,4271,lesson-9eac-1789033989,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 1, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T15:23:13,4271,lesson-9eac-1789033989,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-10T15:23:13,4271,lesson-9eac-1789033989,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-10T15:23:13,4298,lesson-9eac-1789033989,graph_turn_done,"{""ms"": 42, ""intent"": null, ""turn"": 1}"
2026-09-10T15:23:13,4298,lesson-9eac-1789033989,graph_turn_done,"{""ms"": 42, ""intent"": null, ""turn"": 1}"
2026-09-10T15:23:18,9650,lesson-9eac-1789033989,playback_confirmed,"{""turn"": 1}"
2026-09-10T15:23:18,9650,lesson-9eac-1789033989,playback_confirmed,"{""turn"": 1}"
2026-09-10T15:23:19,10468,lesson-9eac-1789033989,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T15:23:19,10468,lesson-9eac-1789033989,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T15:23:19,10469,lesson-9eac-1789033989,vad_start,"{""turn"": 2, ""stop_ms"": 1.07, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T15:23:19,10469,lesson-9eac-1789033989,vad_start,"{""turn"": 2, ""stop_ms"": 1.07, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T15:23:23,14300,lesson-9eac-1789033989,transcript,"{""text"": ""Life of Robert Frost for class 11."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.13, ""whisper_ms"": 697, ""cursor"": null, ""since_vad_start_ms"": 3833}"
2026-09-10T15:23:23,14300,lesson-9eac-1789033989,transcript,"{""text"": ""Life of Robert Frost for class 11."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.13, ""whisper_ms"": 697, ""cursor"": null, ""since_vad_start_ms"": 3833}"
2026-09-10T15:23:23,14312,lesson-9eac-1789033989,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
2026-09-10T15:23:23,14312,lesson-9eac-1789033989,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
2026-09-10T15:23:27,18081,lesson-9eac-1789033989,tts,"{""turn"": 2, ""words"": 17, ""synth_ms"": 3765, ""audio_s"": 4.89, ""cached"": false, ""first_audio_ms"": 450, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-10T15:23:27,18081,lesson-9eac-1789033989,tts,"{""turn"": 2, ""words"": 17, ""synth_ms"": 3765, ""audio_s"": 4.89, ""cached"": false, ""first_audio_ms"": 450, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-10T15:23:27,18081,lesson-9eac-1789033989,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Okay, Life of Robert Frost, class 11. Give me a moment while I get the lesson ready.""}"
2026-09-10T15:23:27,18082,lesson-9eac-1789033989,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Okay, Life of Robert Frost, class 11. Give me a moment while I get the lesson ready.""}"
2026-09-10T15:23:31,22648,lesson-9eac-1789033989,tts,"{""turn"": 2, ""words"": 2, ""synth_ms"": 1, ""audio_s"": 1.21, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T15:23:31,22648,lesson-9eac-1789033989,tts,"{""turn"": 2, ""words"": 2, ""synth_ms"": 1, ""audio_s"": 1.21, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T15:23:31,22649,lesson-9eac-1789033989,filler,"{""turn"": 2, ""text"": ""Hang on...""}"
2026-09-10T15:23:31,22649,lesson-9eac-1789033989,filler,"{""turn"": 2, ""text"": ""Hang on...""}"
2026-09-10T15:23:32,23106,lesson-9eac-1789033989,ingest,"{""sections"": 18, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 2}"
2026-09-10T15:23:32,23106,lesson-9eac-1789033989,ingest,"{""sections"": 18, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 2}"
2026-09-10T15:23:33,24416,lesson-9eac-1789033989,localized_bg,"{""section"": ""s1"", ""ok"": true}"
2026-09-10T15:23:33,24417,lesson-9eac-1789033989,localized_bg,"{""section"": ""s1"", ""ok"": true}"
2026-09-10T15:23:35,26636,lesson-9eac-1789033989,localize_retry,"{""attempt"": 1, ""got"": 30, ""want"": 36}"
2026-09-10T15:23:35,26636,lesson-9eac-1789033989,localize_retry,"{""attempt"": 1, ""got"": 30, ""want"": 36}"
2026-09-10T15:23:37,28494,lesson-9eac-1789033989,tts,"{""turn"": 2, ""words"": 42, ""synth_ms"": 5381, ""audio_s"": 18.89, ""cached"": false, ""first_audio_ms"": 441, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-10T15:23:37,28494,lesson-9eac-1789033989,tts,"{""turn"": 2, ""words"": 42, ""synth_ms"": 5381, ""audio_s"": 18.89, ""cached"": false, ""first_audio_ms"": 441, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
